Code Domaine,Domaine,Code Pays,Pays,Code Élément,Élément,Code Produit,Produit,Code Année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires","149","Népal","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","2451","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","149","Népal","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","2467","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","149","Népal","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","56.67","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","149","Népal","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","57.69","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","149","Népal","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","38.5","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","149","Népal","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","39.37","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","157","Nicaragua","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","2287","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","157","Nicaragua","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","2312","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","157","Nicaragua","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","47.87","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","157","Nicaragua","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","48.42","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","157","Nicaragua","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","40.43","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","157","Nicaragua","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","40.72","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","158","Niger","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","2365","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","158","Niger","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","2344","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","158","Niger","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","67","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","158","Niger","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","66.21","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","158","Niger","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","42.3","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","158","Niger","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","39.2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","159","Nigéria","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","2560","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","159","Nigéria","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","2597","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","159","Nigéria","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","52.74","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","159","Nigéria","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","53.91","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","159","Nigéria","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","51.17","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","159","Nigéria","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","50.17","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","162","Norvège","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","2379","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","162","Norvège","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","2382","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","162","Norvège","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","44.69","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","162","Norvège","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","44.91","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","162","Norvège","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","64.59","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","162","Norvège","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","65.09","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","2064","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","2060","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","35.63","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","34.72","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","62.69","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","63.86","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","156","Nouvelle-Zélande","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","2158","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","156","Nouvelle-Zélande","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","2153","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","156","Nouvelle-Zélande","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","37.57","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","156","Nouvelle-Zélande","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","37.72","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","156","Nouvelle-Zélande","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","38.08","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","156","Nouvelle-Zélande","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","35.85","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","221","Oman","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","2460","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","221","Oman","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","2499","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","221","Oman","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","41.32","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","221","Oman","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","42.56","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","221","Oman","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","46.86","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","221","Oman","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","49.87","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","226","Ouganda","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","1976","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","226","Ouganda","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","1947","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","226","Ouganda","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","41.19","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","226","Ouganda","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","40.29","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","226","Ouganda","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","35.16","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","226","Ouganda","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","34.32","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","235","Ouzbékistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","2234","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","235","Ouzbékistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","2253","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","235","Ouzbékistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","53.48","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","235","Ouzbékistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","54.24","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","235","Ouzbékistan","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","37.73","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","235","Ouzbékistan","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","37.57","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","165","Pakistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","1909","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","165","Pakistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","1910","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","165","Pakistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","37.7","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","165","Pakistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","38.22","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","165","Pakistan","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","38.6","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","165","Pakistan","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","38.53","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","166","Panama","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","2123","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","166","Panama","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","2147","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","166","Panama","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","35.2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","166","Panama","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","37.8","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","166","Panama","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","39.26","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","166","Panama","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","38.78","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","169","Paraguay","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","2040","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","169","Paraguay","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","2035","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","169","Paraguay","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","34.61","Fc","Donnée calculée"
